Age,ECC,ECC_413k_notched_out,OMEGA,OBL,Prec,EXI,ETP,EXI_WM
2971,0.03948,,286.42,23.256,-0.038,474.11,,502.06
2972,0.03888,,270.25,23.152,-0.039,468.42,,496.65
2973,0.03826,,254.09,23.053,-0.037,460.59,,488.92
2974,0.03762,,237.94,22.961,-0.032,451.3,,479.57
2975,0.03695,,221.82,22.88,-0.025,441.32,,469.43
2976,0.03626,,205.74,22.81,-0.016,431.44,,459.3
2977,0.03555,,189.71,22.754,-0.006,422.4,,449.98
2978,0.03483,,173.74,22.712,0.004,414.8,,442.1
2979,0.0341,,157.85,22.685,0.013,409.09,,436.16
2980,0.03337,,142.05,22.674,0.021,405.56,,432.45
2981,0.03263,,126.35,22.677,0.026,404.3,,431.09
2982,0.0319,,110.78,22.695,0.03,405.27,,432.03
2983,0.03118,,95.35,22.726,0.031,408.26,,435.04
2984,0.03047,,80.05,22.77,0.03,412.94,,439.81
2985,0.02978,,64.92,22.824,0.027,418.93,,445.9
2986,0.02912,,49.95,22.888,0.022,425.78,,452.85
2987,0.02849,,35.15,22.958,0.016,433.01,,460.16
2988,0.0279,,20.53,23.033,0.01,440.19,,467.36
2989,0.02736,,6.08,23.112,0.003,446.91,,474.06
2990,0.02687,,351.8,23.192,-0.004,452.84,,479.9
2991,0.02644,,337.68,23.272,-0.01,457.74,,484.63
2992,0.02608,,323.7,23.349,-0.015,461.41,,488.07
2993,0.02578,,309.86,23.423,-0.02,463.78,,490.14
2994,0.02556,,296.13,23.493,-0.023,464.8,,490.82
2995,0.02541,,282.49,23.556,-0.025,464.51,,490.14
2996,0.02535,,268.91,23.613,-0.025,462.99,,488.2
2997,0.02536,,255.36,23.663,-0.025,460.35,,485.13
2998,0.02546,,241.81,23.706,-0.022,456.75,,481.09
2999,0.02563,,228.24,23.74,-0.019,452.36,,476.27
3000,0.02589,,214.62,23.767,-0.015,447.4,,470.91
3001,0.02621,,200.92,23.785,-0.009,442.12,,465.24
3002,0.0266,,187.14,23.796,-0.003,436.79,,459.57
3003,0.02706,,173.25,23.799,0.003,431.69,,454.2
3004,0.02757,,159.25,23.795,0.01,427.15,,449.44
3005,0.02813,,145.11,23.783,0.016,423.44,,445.6
3006,0.02874,,130.84,23.766,0.022,420.86,,442.98
3007,0.02939,,116.44,23.741,0.026,419.64,,441.82
3008,0.03007,,101.91,23.712,0.029,419.96,,442.31
3009,0.03078,,87.24,23.676,0.031,421.9,,444.53
3010,0.03151,,72.45,23.636,0.03,425.45,,448.49
3011,0.03226,,57.52,23.592,0.027,430.47,,454.03
3012,0.03303,,42.48,23.544,0.022,436.72,,460.89
3013,0.0338,,27.33,23.492,0.016,443.8,,468.63
3014,0.03457,,12.06,23.438,0.007,451.21,,476.77
3015,0.03535,,356.69,23.382,-0.002,458.36,,484.65
3016,0.03612,,341.22,23.324,-0.012,464.63,,491.61
3017,0.0369,,325.65,23.266,-0.021,469.41,,497.02
3018,0.03766,,310,23.209,-0.029,472.15,,500.26
3019,0.03841,,294.27,23.153,-0.035,472.46,,500.92
3020,0.03915,,278.46,23.1,-0.039,470.14,,498.78
3021,0.03988,,262.57,23.05,-0.04,465.21,,493.84
3022,0.04059,,246.62,23.005,-0.037,457.96,,486.4
3023,0.04129,,230.62,22.965,-0.032,448.87,,476.98
3024,0.04197,,214.55,22.932,-0.024,438.63,,466.28
3025,0.04263,,198.44,22.907,-0.013,428.05,,455.16
3026,0.04327,,182.29,22.89,-0.002,417.95,,444.51
3027,0.04389,,166.1,22.882,0.011,409.15,,435.19
3028,0.04449,,149.89,22.884,0.022,402.38,,427.97
3029,0.04507,,133.66,22.896,0.033,398.2,,423.47
3030,0.04563,,117.41,22.918,0.041,397.01,,422.09
3031,0.04616,,101.15,22.95,0.045,398.99,,424.05
3032,0.04668,,84.9,22.99,0.046,404.11,,429.28
3033,0.04718,,68.65,23.039,0.044,412.11,,437.52
3034,0.04765,,52.41,23.095,0.038,422.5,,448.25
3035,0.0481,,36.18,23.157,0.028,434.57,,460.72
3036,0.04854,,19.98,23.223,0.017,447.46,,474.02
3037,0.04895,,3.79,23.292,0.003,460.19,,487.11
3038,0.04934,,347.63,23.361,-0.011,471.73,,498.9
3039,0.04971,,331.49,23.43,-0.024,481.11,,508.41
3040,0.05006,,315.37,23.495,-0.035,487.51,,514.78
3041,0.05039,,299.27,23.556,-0.044,490.38,,517.44
3042,0.05069,,283.19,23.61,-0.049,489.45,,516.13
3043,0.05098,,267.13,23.656,-0.051,484.81,,510.96
3044,0.05125,,251.07,23.692,-0.048,476.88,,502.38
3045,0.05149,,235.02,23.718,-0.042,466.35,,491.13
3046,0.05171,,218.98,23.733,-0.033,454.14,,478.19
3047,0.05192,,202.92,23.736,-0.02,441.26,,464.6
3048,0.0521,,186.86,23.728,-0.006,428.75,,451.49
3049,0.05225,,170.78,23.707,0.008,417.59,,439.83
3050,0.05239,,154.67,23.677,0.022,408.6,,430.53
3051,0.0525,,138.54,23.636,0.035,402.44,,424.24
3052,0.05258,,122.37,23.586,0.044,399.52,,421.42
3053,0.05265,,106.17,23.529,0.051,400.06,,422.26
3054,0.05268,,89.93,23.467,0.053,404.01,,426.75
3055,0.05269,,73.64,23.402,0.051,411.07,,434.55
3056,0.05268,,57.32,23.336,0.044,420.72,,445.09
3057,0.05263,,40.94,23.27,0.034,432.2,,457.6
3058,0.05256,,24.53,23.208,0.022,444.58,,471.05
3059,0.05246,,8.07,23.151,0.007,456.8,,484.33
3060,0.05233,,351.58,23.101,-0.008,467.76,,496.24
3061,0.05216,,335.06,23.06,-0.022,476.44,,505.69
3062,0.05197,,318.51,23.03,-0.034,482.02,,511.81
3063,0.05174,,301.94,23.01,-0.044,483.96,,513.97
3064,0.05148,,285.36,23.002,-0.05,482.07,,512.02
3065,0.05119,,268.77,23.006,-0.051,476.56,,506.15
3066,0.05086,,252.19,23.021,-0.048,468.01,,496.97
3067,0.0505,,235.62,23.048,-0.042,457.24,,485.39
3068,0.05009,,219.07,23.083,-0.032,445.28,,472.49
3069,0.04966,,202.53,23.128,-0.019,433.21,,459.45
3070,0.04918,,186.03,23.178,-0.005,422.08,,447.37
3071,0.04867,,169.56,23.233,0.009,412.79,,437.23
3072,0.04812,,153.12,23.291,0.022,406.02,,429.77
3073,0.04754,,136.73,23.349,0.033,402.25,,425.49
3074,0.04692,,120.37,23.406,0.04,401.7,,424.62
3075,0.04626,,104.06,23.458,0.045,404.33,,427.13
3076,0.04556,,87.78,23.506,0.046,409.89,,432.76
3077,0.04482,,71.55,23.547,0.043,417.87,,440.98
3078,0.04406,,55.35,23.579,0.036,427.63,,451.1
3079,0.04325,,39.2,23.602,0.027,438.35,,462.28
3080,0.04242,,23.07,23.616,0.017,449.15,,473.6
3081,0.04155,,6.99,23.62,0.005,459.13,,484.1
3082,0.04064,,350.94,23.613,-0.006,467.48,,492.93
3083,0.03971,,334.92,23.597,-0.017,473.55,,499.42
3084,0.03876,,318.94,23.573,-0.025,476.9,,503.11
3085,0.03777,,303,23.541,-0.032,477.35,,503.78
3086,0.03676,,287.1,23.502,-0.035,475.01,,501.54
3087,0.03574,,271.24,23.458,-0.036,470.21,,496.73
3088,0.03469,,255.44,23.411,-0.034,463.49,,489.91
3089,0.03363,,239.7,23.362,-0.029,455.51,,481.76
3090,0.03256,,224.03,23.312,-0.023,446.98,,473
3091,0.03148,,208.45,23.264,-0.015,438.58,,464.38
3092,0.0304,,192.97,23.219,-0.007,430.9,,456.5
3093,0.02932,,177.6,23.178,0.001,424.44,,449.87
3094,0.02826,,162.36,23.142,0.009,419.51,,444.82
3095,0.0272,,147.28,23.113,0.015,416.27,,441.56
3096,0.02617,,132.38,23.09,0.019,414.77,,440.08
3097,0.02517,,117.66,23.074,0.022,414.88,,440.29
3098,0.02421,,103.17,23.065,0.024,416.42,,441.96
3099,0.02329,,88.91,23.063,0.023,419.11,,444.83
3100,0.02244,,74.91,23.068,0.022,422.66,,448.57
3101,0.02165,,61.17,23.078,0.019,426.75,,452.85
3102,0.02094,,47.7,23.094,0.015,431.1,,457.4
3103,0.02032,,34.5,23.113,0.012,435.48,,461.93
3104,0.0198,,21.54,23.136,0.007,439.7,,466.28
3105,0.01939,,8.79,23.161,0.003,443.61,,470.29
3106,0.0191,,356.2,23.187,-0.001,447.14,,473.87
3107,0.01894,,343.73,23.214,-0.005,450.2,,476.97
3108,0.0189,,331.3,23.241,-0.009,452.74,,479.51
3109,0.01898,,318.84,23.267,-0.012,454.71,,481.45
3110,0.01919,,306.29,23.292,-0.015,456.05,,482.72
3111,0.0195,,293.59,23.317,-0.018,456.66,,483.23
3112,0.01993,,280.7,23.339,-0.02,456.47,,482.89
3113,0.02044,,267.57,23.361,-0.02,455.38,,481.62
3114,0.02104,,254.19,23.382,-0.02,453.37,,479.37
3115,0.02171,,240.55,23.401,-0.019,450.42,,476.13
3116,0.02244,,226.65,23.421,-0.016,446.6,,472
3117,0.02322,,212.5,23.44,-0.012,442.09,,467.12
3118,0.02403,,198.11,23.459,-0.007,437.12,,461.76
3119,0.02488,,183.51,23.479,-0.002,432.01,,456.27
3120,0.02574,,168.71,23.498,0.005,427.17,,451.04
3121,0.02661,,153.72,23.518,0.012,422.99,,446.52
3122,0.02749,,138.56,23.538,0.018,419.88,,443.14
3123,0.02837,,123.26,23.558,0.024,418.22,,441.28
3124,0.02924,,107.83,23.577,0.028,418.26,,441.24
3125,0.0301,,92.28,23.594,0.03,420.19,,443.17
3126,0.03095,,76.63,23.609,0.03,424.01,,447.12
3127,0.03178,,60.89,23.621,0.028,429.59,,452.94
3128,0.03258,,45.06,23.629,0.023,436.62,,460.31
3129,0.03336,,29.16,23.632,0.016,444.62,,468.73
3130,0.03412,,13.19,23.629,0.008,453,,477.58
3131,0.03484,,357.16,23.619,-0.002,461.05,,486.12
3132,0.03553,,341.07,23.602,-0.012,468.04,,493.58
3133,0.03619,,324.92,23.578,-0.021,473.25,,499.24
3134,0.03681,,308.71,23.545,-0.029,476.12,,502.45
3135,0.0374,,292.45,23.504,-0.035,476.22,,502.81
3136,0.03795,,276.14,23.455,-0.038,473.42,,500.13
3137,0.03846,,259.77,23.4,-0.038,467.82,,494.54
3138,0.03894,,243.35,23.338,-0.035,459.81,,486.44
3139,0.03938,,226.87,23.272,-0.029,450.02,,476.46
3140,0.03978,,210.33,23.202,-0.02,439.24,,465.43
3141,0.04014,,193.74,23.131,-0.01,428.36,,454.28
3142,0.04046,,177.09,23.06,0.002,418.25,,443.93
3143,0.04075,,160.39,22.993,0.014,409.75,,435.26
3144,0.04099,,143.64,22.93,0.024,403.52,,428.97
3145,0.0412,,126.84,22.874,0.033,400.07,,425.58
3146,0.04137,,110.01,22.828,0.039,399.67,,425.39
3147,0.04151,,93.13,22.792,0.041,402.37,,428.43
3148,0.04161,,76.23,22.77,0.04,407.95,,434.51
3149,0.04167,,59.31,22.761,0.036,416.01,,443.13
3150,0.0417,,42.38,22.767,0.028,425.88,,453.61
3151,0.04169,,25.44,22.788,0.018,436.74,,465.06
3152,0.04165,,8.51,22.824,0.006,447.68,,476.5
3153,0.04158,,351.6,22.874,-0.006,457.72,,486.9
3154,0.04148,,334.7,22.938,-0.018,465.99,,495.33
3155,0.04134,,317.83,23.012,-0.028,471.77,,501.01
3156,0.04118,,301,23.096,-0.035,474.57,,503.5
3157,0.04099,,284.21,23.187,-0.04,474.24,,502.61
3158,0.04077,,267.45,23.282,-0.041,470.92,,498.52
3159,0.04052,,250.74,23.379,-0.038,465.03,,491.72
3160,0.04025,,234.07,23.475,-0.033,457.25,,482.95
3161,0.03995,,217.44,23.567,-0.024,448.37,,473.05
3162,0.03962,,200.84,23.652,-0.014,439.26,,462.97
3163,0.03927,,184.28,23.729,-0.003,430.76,,453.6
3164,0.0389,,167.74,23.795,0.008,423.6,,445.7
3165,0.0385,,151.22,23.848,0.019,418.36,,439.91
3166,0.03808,,134.71,23.888,0.027,415.44,,436.63
3167,0.03764,,118.2,23.914,0.033,415.05,,436.09
3168,0.03717,,101.69,23.924,0.036,417.15,,438.25
3169,0.03669,,85.17,23.92,0.037,421.56,,442.9
3170,0.03618,,68.62,23.901,0.034,427.87,,449.62
3171,0.03566,,52.05,23.869,0.028,435.52,,457.84
3172,0.03511,,35.44,23.825,0.02,443.83,,466.83
3173,0.03454,,18.79,23.769,0.011,452.06,,475.78
3174,0.03396,,2.09,23.705,0.001,459.44,,483.93
3175,0.03335,,345.34,23.635,-0.008,465.29,,490.51
3176,0.03273,,328.53,23.559,-0.017,469.06,,494.92
3177,0.03208,,311.66,23.482,-0.024,470.39,,496.78
3178,0.03142,,294.72,23.404,-0.029,469.16,,495.94
3179,0.03074,,277.73,23.328,-0.03,465.5,,492.52
3180,0.03004,,260.67,23.257,-0.03,459.79,,486.89
3181,0.02932,,243.55,23.191,-0.026,452.58,,479.63
3182,0.02858,,226.37,23.132,-0.021,444.55,,471.44
3183,0.02783,,209.13,23.082,-0.014,436.42,,463.1
3184,0.02706,,191.84,23.041,-0.006,428.9,,455.34
3185,0.02627,,174.49,23.01,0.003,422.59,,448.81
3186,0.02546,,157.09,22.987,0.01,417.96,,444
3187,0.02464,,139.64,22.974,0.016,415.3,,441.25
3188,0.0238,,122.14,22.97,0.02,414.72,,440.66
3189,0.02294,,104.59,22.973,0.022,416.14,,442.15
3190,0.02207,,86.98,22.983,0.022,419.3,,445.47
3191,0.02119,,69.32,22.997,0.02,423.81,,450.16
3192,0.02029,,51.58,23.017,0.016,429.16,,455.75
3193,0.01938,,33.77,23.039,0.011,434.77,,461.59
3194,0.01846,,15.88,23.062,0.005,440.1,,467.11
3195,0.01753,,357.88,23.087,-0.001,444.62,,471.77
3196,0.01659,,339.76,23.112,-0.006,447.95,,475.16
3197,0.01565,,321.5,23.136,-0.01,449.84,,477.03
3198,0.0147,,303.06,23.16,-0.012,450.23,,477.32
3199,0.01375,,284.42,23.182,-0.013,449.23,,476.13
3200,0.0128,,265.52,23.203,-0.013,447.1,,473.75
3201,0.01186,,246.31,23.223,-0.011,444.23,,470.59
3202,0.01094,,226.72,23.243,-0.008,441.05,,467.12
3203,0.01002,,206.65,23.263,-0.004,438.01,,463.79
3204,0.00914,,185.97,23.283,-0.001,435.51,,461.03
3205,0.00829,,164.55,23.304,0.002,433.86,,459.16
3206,0.0075,,142.16,23.327,0.005,433.23,,458.38
3207,0.00678,,118.61,23.351,0.006,433.68,,458.71
3208,0.00616,,93.67,23.378,0.006,435.1,,460.08
3209,0.00568,,67.24,23.406,0.005,437.28,,462.23
3210,0.00537,,39.46,23.436,0.003,439.91,,464.85
3211,0.00526,,10.88,23.467,0.001,442.61,,467.53
3212,0.00535,,342.33,23.5,-0.002,445.01,,469.88
3213,0.00564,,314.65,23.532,-0.004,446.77,,471.55
3214,0.00609,,288.34,23.563,-0.006,447.64,,472.29
3215,0.00666,,263.52,23.593,-0.007,447.49,,471.97
3216,0.00732,,240.06,23.619,-0.006,446.33,,470.61
3217,0.00804,,217.74,23.641,-0.005,444.33,,468.38
3218,0.0088,,196.35,23.657,-0.002,441.75,,465.56
3219,0.00958,,175.69,23.667,0.001,438.95,,462.56
3220,0.01038,,155.59,23.669,0.004,436.32,,459.77
3221,0.01117,,135.94,23.663,0.008,434.23,,457.61
3222,0.01196,,116.65,23.648,0.011,433,,456.4
3223,0.01275,,97.63,23.624,0.013,432.85,,456.36
3224,0.01351,,78.83,23.591,0.013,433.87,,457.62
3225,0.01426,,60.19,23.55,0.012,436,,460.08
3226,0.01499,,41.69,23.502,0.01,439.03,,463.56
3227,0.0157,,23.29,23.446,0.006,442.64,,467.66
3228,0.01638,,4.97,23.386,0.001,446.38,,471.96
3229,0.01703,,346.7,23.323,-0.004,449.79,,475.92
3230,0.01765,,328.47,23.258,-0.009,452.36,,479.01
3231,0.01824,,310.27,23.193,-0.014,453.69,,480.79
3232,0.0188,,292.08,23.132,-0.017,453.49,,480.93
3233,0.01933,,273.91,23.075,-0.019,451.63,,479.28
3234,0.01982,,255.75,23.025,-0.019,448.19,,475.91
3235,0.02027,,237.59,22.985,-0.017,443.43,,471.09
3236,0.02068,,219.43,22.954,-0.013,437.8,,465.27
3237,0.02106,,201.29,22.936,-0.008,431.86,,459.06
3238,0.0214,,183.15,22.929,-0.001,426.2,,453.07
3239,0.0217,,165.02,22.936,0.006,421.43,,447.96
3240,0.02196,,146.92,22.956,0.012,418.05,,444.28
3241,0.02219,,128.83,22.987,0.017,416.45,,442.4
3242,0.02237,,110.77,23.03,0.021,416.85,,442.6
3243,0.02251,,92.74,23.082,0.022,419.26,,444.89
3244,0.02262,,74.74,23.142,0.022,423.52,,449.08
3245,0.02268,,56.78,23.208,0.019,429.27,,454.83
3246,0.02271,,38.84,23.276,0.014,436,,461.59
3247,0.0227,,20.94,23.345,0.008,443.1,,468.72
3248,0.02265,,3.06,23.413,0.001,449.91,,475.55
3249,0.02256,,345.2,23.476,-0.006,455.78,,481.39
3250,0.02244,,327.37,23.533,-0.012,460.17,,485.69
3251,0.02228,,309.54,23.581,-0.017,462.66,,488.04
3252,0.02208,,291.72,23.62,-0.021,463.07,,488.24
3253,0.02185,,273.89,23.647,-0.022,461.41,,486.33
3254,0.0216,,256.04,23.662,-0.021,457.91,,482.57
3255,0.0213,,238.16,23.665,-0.018,453,,477.38
3256,0.02098,,220.25,23.655,-0.014,447.2,,471.33
3257,0.02064,,202.29,23.632,-0.008,441.13,,465.04
3258,0.02026,,184.27,23.599,-0.002,435.38,,459.16
3259,0.01986,,166.18,23.556,0.005,430.48,,454.23
3260,0.01944,,148,23.505,0.01,426.85,,450.67
3261,0.01899,,129.74,23.448,0.015,424.77,,448.79
3262,0.01853,,111.37,23.386,0.017,424.34,,448.65
3263,0.01805,,92.88,23.323,0.018,425.48,,450.21
3264,0.01756,,74.28,23.26,0.017,427.98,,453.18
3265,0.01706,,55.53,23.201,0.014,431.47,,457.21
3266,0.01655,,36.65,23.146,0.01,435.5,,461.77
3267,0.01603,,17.61,23.099,0.005,439.56,,466.34
3268,0.01551,,358.42,23.06,-0,443.16,,470.37
3269,0.015,,339.05,23.032,-0.005,445.87,,473.42
3270,0.01449,,319.5,23.014,-0.009,447.41,,475.14
3271,0.01399,,299.76,23.009,-0.012,447.61,,475.39
3272,0.0135,,279.81,23.015,-0.013,446.52,,474.19
3273,0.01304,,259.66,23.032,-0.013,444.32,,471.77
3274,0.01261,,239.3,23.059,-0.011,441.35,,468.46
3275,0.0122,,218.71,23.095,-0.008,438.03,,464.73
3276,0.01184,,197.9,23.139,-0.004,434.8,,461.07
3277,0.01152,,176.87,23.189,0.001,432.11,,457.94
3278,0.01125,,155.66,23.242,0.005,430.31,,455.74
3279,0.01104,,134.27,23.298,0.008,429.65,,454.75
3280,0.01089,,112.75,23.354,0.01,430.26,,455.09
3281,0.01081,,91.16,23.408,0.011,432.1,,456.75
3282,0.0108,,69.54,23.458,0.01,435.01,,459.54
3283,0.01086,,47.96,23.503,0.008,438.68,,463.18
3284,0.011,,26.49,23.542,0.005,442.74,,467.24
3285,0.0112,,5.16,23.575,0.001,446.74,,471.29
3286,0.01147,,344.04,23.599,-0.003,450.22,,474.82
3287,0.0118,,323.15,23.615,-0.007,452.77,,477.42
3288,0.01218,,302.51,23.623,-0.01,454.07,,478.74
3289,0.01262,,282.14,23.624,-0.012,453.94,,478.61
3290,0.0131,,262.02,23.617,-0.013,452.35,,476.97
3291,0.01362,,242.16,23.603,-0.012,449.44,,473.97
3292,0.01418,,222.54,23.584,-0.01,445.48,,469.91
3293,0.01477,,203.14,23.56,-0.006,440.9,,465.2
3294,0.01538,,183.95,23.532,-0.001,436.16,,460.36
3295,0.01602,,164.94,23.501,0.004,431.77,,455.89
3296,0.01667,,146.1,23.469,0.009,428.22,,452.32
3297,0.01734,,127.42,23.436,0.014,425.89,,450.04
3298,0.01803,,108.87,23.403,0.017,425.08,,449.35
3299,0.01872,,90.45,23.371,0.019,425.92,,450.41
3300,0.01943,,72.14,23.34,0.018,428.38,,453.16
3301,0.02014,,53.93,23.311,0.016,432.27,,457.44
3302,0.02085,,35.82,23.284,0.012,437.23,,462.85
3303,0.02156,,17.78,23.258,0.007,442.8,,468.88
3304,0.02228,,359.83,23.234,-0,448.38,,474.93
3305,0.02299,,341.93,23.212,-0.007,453.37,,480.34
3306,0.02371,,324.11,23.191,-0.014,457.17,,484.49
3307,0.02442,,306.33,23.171,-0.02,459.28,,486.85
3308,0.02512,,288.6,23.151,-0.024,459.37,,487.05
3309,0.02582,,270.92,23.132,-0.026,457.29,,484.96
3310,0.02651,,253.27,23.113,-0.025,453.15,,480.68
3311,0.02719,,235.65,23.095,-0.022,447.27,,474.54
3312,0.02786,,218.06,23.077,-0.017,440.14,,467.08
3313,0.02852,,200.48,23.06,-0.01,432.43,,458.99
3314,0.02916,,182.93,23.044,-0.001,424.86,,451.04
3315,0.0298,,165.39,23.03,0.008,418.16,,443.99
3316,0.03041,,147.86,23.02,0.016,412.99,,438.56
3317,0.03101,,130.34,23.013,0.024,409.87,,435.28
3318,0.03159,,112.83,23.011,0.029,409.16,,434.55
3319,0.03215,,95.33,23.014,0.032,411.03,,436.51
3320,0.03269,,77.83,23.024,0.032,415.42,,441.12
3321,0.03321,,60.35,23.041,0.029,422.03,,448.04
3322,0.0337,,42.88,23.066,0.023,430.36,,456.76
3323,0.03417,,25.42,23.099,0.015,439.75,,466.53
3324,0.03461,,7.99,23.141,0.005,449.35,,476.49
3325,0.03503,,350.58,23.191,-0.006,458.31,,485.71
3326,0.03541,,333.19,23.248,-0.016,465.77,,493.27
3327,0.03577,,315.83,23.311,-0.025,471,,498.43
3328,0.03609,,298.51,23.38,-0.032,473.5,,500.66
3329,0.03638,,281.22,23.453,-0.036,473.04,,499.74
3330,0.03664,,263.97,23.529,-0.036,469.69,,495.77
3331,0.03686,,246.77,23.604,-0.034,463.85,,489.17
3332,0.03704,,229.6,23.677,-0.028,456.13,,480.6
3333,0.03719,,212.46,23.746,-0.02,447.34,,470.95
3334,0.0373,,195.37,23.809,-0.01,438.36,,461.16
3335,0.03736,,178.31,23.863,0.001,430.05,,452.13
3336,0.03739,,161.27,23.907,0.012,423.19,,444.68
3337,0.03738,,144.27,23.938,0.022,418.39,,439.47
3338,0.03732,,127.28,23.956,0.03,416.06,,436.93
3339,0.03722,,110.3,23.959,0.035,416.37,,437.24
3340,0.03708,,93.33,23.947,0.037,419.29,,440.37
3341,0.03689,,76.36,23.918,0.036,424.52,,446.02
3342,0.03666,,59.39,23.874,0.032,431.58,,453.68
3343,0.03639,,42.4,23.815,0.025,439.8,,462.64
3344,0.03607,,25.38,23.741,0.015,448.36,,472.06
3345,0.0357,,8.35,23.654,0.005,456.41,,481.03
3346,0.03529,,351.27,23.557,-0.005,463.13,,488.67
3347,0.03484,,334.16,23.451,-0.015,467.78,,494.2
3348,0.03434,,317.01,23.34,-0.023,469.87,,497.07
3349,0.03379,,299.82,23.226,-0.029,469.13,,496.96
3350,0.0332,,282.59,23.112,-0.032,465.63,,493.91
3351,0.03257,,265.31,23.002,-0.032,459.68,,488.24
3352,0.03189,,247.99,22.899,-0.03,451.89,,480.56
3353,0.03118,,230.65,22.806,-0.024,443.01,,471.64
3354,0.03042,,213.28,22.726,-0.017,433.87,,462.35
3355,0.02961,,195.9,22.661,-0.008,425.28,,453.56
3356,0.02877,,178.51,22.613,0.001,417.98,,446.02
3357,0.02789,,161.13,22.584,0.009,412.53,,440.35
3358,0.02698,,143.78,22.574,0.016,409.28,,436.93
3359,0.02602,,126.47,22.585,0.021,408.38,,435.92
3360,0.02504,,109.21,22.615,0.024,409.77,,437.24
3361,0.02402,,92.03,22.663,0.024,413.16,,440.6
3362,0.02296,,74.94,22.728,0.022,418.14,,445.58
3363,0.02188,,57.95,22.807,0.019,424.18,,451.58
3364,0.02077,,41.1,22.899,0.014,430.68,,458
3365,0.01964,,24.39,23,0.008,437.07,,464.24
3366,0.01848,,7.85,23.107,0.003,442.83,,469.77
3367,0.01731,,351.52,23.217,-0.003,447.59,,474.2
3368,0.01612,,335.41,23.326,-0.007,451.1,,477.29
3369,0.01491,,319.57,23.433,-0.01,453.3,,479
3370,0.0137,,304.06,23.535,-0.011,454.27,,479.46
3371,0.01248,,288.96,23.628,-0.012,454.21,,478.86
3372,0.01127,,274.38,23.711,-0.011,453.41,,477.55
3373,0.01007,,260.47,23.782,-0.01,452.18,,475.85
3374,0.0089,,247.47,23.84,-0.008,450.81,,474.08
3375,0.00778,,235.73,23.884,-0.006,449.55,,472.5
3376,0.00674,,225.76,23.914,-0.005,448.53,,471.28
3377,0.00583,,218.21,23.929,-0.004,447.83,,470.45
3378,0.00512,,213.72,23.93,-0.003,447.39,,469.98
3379,0.00473,,212.2,23.917,-0.003,447.09,,469.73
3380,0.00473,,212.03,23.892,-0.003,446.75,,469.51
3381,0.00511,,210.57,23.856,-0.003,446.18,,469.12
3382,0.0058,,206.14,23.811,-0.003,445.2,,468.35
3383,0.00671,,198.64,23.757,-0.002,443.68,,467.05
3384,0.00775,,188.68,23.697,-0.001,441.59,,465.18
3385,0.00887,,176.94,23.632,0,438.99,,462.79
3386,0.01005,,163.93,23.565,0.003,436.04,,460.05
3387,0.01125,,150.02,23.496,0.006,432.99,,457.21
3388,0.01247,,135.44,23.428,0.009,430.17,,454.59
3389,0.0137,,120.36,23.362,0.012,427.9,,452.56
3390,0.01493,,104.91,23.298,0.014,426.52,,451.43
3391,0.01615,,89.17,23.239,0.016,426.29,,451.5
3392,0.01737,,73.2,23.185,0.017,427.36,,452.92
3393,0.01857,,57.04,23.137,0.016,429.77,,455.75
3394,0.01976,,40.74,23.094,0.013,433.4,,459.83
3395,0.02093,,24.33,23.058,0.009,437.99,,464.9
3396,0.02209,,7.82,23.028,0.003,443.14,,470.54
3397,0.02322,,351.23,23.004,-0.004,448.34,,476.19
3398,0.02434,,334.58,22.986,-0.01,453.02,,481.27
3399,0.02543,,317.89,22.974,-0.017,456.62,,485.15
3400,0.0265,,301.15,22.968,-0.023,458.63,,487.33
3401,0.02754,,284.39,22.967,-0.027,458.7,,487.41
3402,0.02856,,267.6,22.971,-0.029,456.66,,485.21
3403,0.02956,,250.79,22.98,-0.028,452.56,,480.8
3404,0.03053,,233.97,22.994,-0.025,446.68,,474.48
3405,0.03148,,217.14,23.013,-0.019,439.51,,466.76
3406,0.03239,,200.31,23.035,-0.011,431.69,,458.33
3407,0.03328,,183.48,23.062,-0.002,423.94,,449.96
3408,0.03415,,166.65,23.093,0.008,417.02,,442.45
3409,0.03499,,149.83,23.128,0.018,411.61,,436.52
3410,0.0358,,133.01,23.167,0.026,408.28,,432.8
3411,0.03658,,116.21,23.209,0.033,407.46,,431.72
3412,0.03734,,99.42,23.254,0.037,409.35,,433.49
3413,0.03807,,82.64,23.301,0.038,413.96,,438.13
3414,0.03877,,65.88,23.35,0.035,421.07,,445.39
3415,0.03944,,49.14,23.399,0.03,430.22,,454.8
3416,0.04009,,32.42,23.449,0.022,440.75,,465.67
3417,0.04071,,15.72,23.497,0.011,451.86,,477.12
3418,0.04131,,359.04,23.543,-0.001,462.62,,488.21
3419,0.04187,,342.38,23.586,-0.013,472.06,,497.93
3420,0.04241,,325.74,23.624,-0.024,479.32,,505.36
3421,0.04293,,309.11,23.656,-0.033,483.69,,509.77
3422,0.04341,,292.5,23.681,-0.04,484.69,,510.67
3423,0.04387,,275.9,23.699,-0.044,482.19,,507.94
3424,0.0443,,259.3,23.707,-0.044,476.37,,501.76
3425,0.04471,,242.7,23.705,-0.04,467.73,,492.66
3426,0.04508,,226.1,23.694,-0.032,457.03,,481.45
3427,0.04543,,209.49,23.672,-0.022,445.2,,469.11
3428,0.04575,,192.87,23.64,-0.01,433.25,,456.7
